filename: final/m101_uncorrected.fits
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    512 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    512 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    512 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
filename: diffdir/diff.000001.000003.fits
      1 unlink("di
      2 open("diff
      1 fstat(4</s
      6 write(4</s
      2 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
     14 write(4</s
      1 close(4</s
      1 stat("diff
      1 open("diff
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("diff
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
     19 read(5</sc
      1 close(5</s
filename: corrdir/hdu0_2mass-atlas-990214n-j1110032_area.fits
      1 unlink("co
      2 open("corr
      1 fstat(7</s
    499 write(7</s
      2 lseek(7</s
      1 read(7</sc
      1 lseek(7</s
      1 read(7</sc
      1 lseek(7</s
      1 read(7</sc
     15 write(7</s
      1 close(7</s
      1 open("corr
      1 fstat(8</s
      1 read(8</sc
      1 close(8</s
      1 open("corr
      1 lseek(8</s
      2 fstat(8</s
      1 lseek(8</s
      1 read(8</sc
      1 lseek(8</s
    513 read(8</sc
filename: diffdir/diff.000004.000007_area.fits
      1 unlink("di
      2 open("diff
      1 fstat(5</s
     16 write(5</s
      2 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
     14 write(5</s
      1 close(5</s
filename: diffdir/diff.000001.000008.fits
      1 unlink("di
      2 open("diff
      1 fstat(4</s
     50 write(4</s
      2 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
     15 write(4</s
      1 close(4</s
      1 stat("diff
      1 open("diff
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("diff
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
     64 read(5</sc
      1 close(5</s
filename: diffdir/diff.000004.000005_area.fits
      1 unlink("di
      2 open("diff
      1 fstat(5</s
     47 write(5</s
      2 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
     15 write(5</s
      1 close(5</s
filename: projdir/hdu0_2mass-atlas-990214n-j1180244_area.fits
      1 unlink("pr
      2 open("proj
      1 fstat(6</s
    498 write(6</s
      2 lseek(6</s
      1 read(6</sc
      1 lseek(6</s
      1 read(6</sc
      1 lseek(6</s
      1 read(6</sc
     15 write(6</s
      1 close(6</s
      1 stat("proj
      1 open("proj
      1 fstat(16</
      1 read(16</s
      1 close(16</
      1 open("proj
      1 lseek(16</
      2 fstat(16</
      1 lseek(16</
      1 read(16</s
      1 lseek(16</
    512 read(16</s
      1 close(16</
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    512 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    512 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    512 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    512 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    512 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    512 read(4</sc
      1 close(4</s
filename: corrdir/hdu0_2mass-atlas-990214n-j1200244_area.fits
      1 unlink("co
      2 open("corr
      1 fstat(7</s
    504 write(7</s
      2 lseek(7</s
      1 read(7</sc
      1 lseek(7</s
      1 read(7</sc
      1 lseek(7</s
      1 read(7</sc
     15 write(7</s
      1 close(7</s
      1 open("corr
      1 fstat(20</
      1 read(20</s
      1 close(20</
      1 open("corr
      1 lseek(20</
      2 fstat(20</
      1 lseek(20</
      1 read(20</s
      1 lseek(20</
    518 read(20</s
      1 close(20</
filename: diffdir/diff.000001.000005.fits
      1 unlink("di
      2 open("diff
      1 fstat(4</s
      6 write(4</s
      2 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
     15 write(4</s
      1 close(4</s
      1 stat("diff
      1 open("diff
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("diff
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
     20 read(5</sc
      1 close(5</s
filename: corrdir/hdu0_2mass-atlas-990214n-j1190021_area.fits
      1 unlink("co
      2 open("corr
      1 fstat(7</s
    501 write(7</s
      2 lseek(7</s
      1 read(7</sc
      1 lseek(7</s
      1 read(7</sc
      1 lseek(7</s
      1 read(7</sc
     14 write(7</s
      1 close(7</s
      1 open("corr
      1 fstat(12</
      1 read(12</s
      1 close(12</
      1 open("corr
      1 lseek(12</
      2 fstat(12</
      1 lseek(12</
      1 read(12</s
      1 lseek(12</
    514 read(12</s
      1 close(12</
filename: diffdir/diff.000001.000006_area.fits
      1 unlink("di
      2 open("diff
      1 fstat(5</s
     51 write(5</s
      2 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
     14 write(5</s
      1 close(5</s
filename: corrections.tbl
      1 execve("..
      1 open("corr
      1 fstat(3</s
      1 write(3</s
      1 close(3</s
      1 execve("..
      1 open("corr
      1 fstat(3</s
      1 read(3</sc
      1 stat("corr
      1 lseek(3</s
      2 read(3</sc
      1 close(3</s
filename: projdir/hdu0_2mass-atlas-990214n-j1190021.fits
      1 unlink("pr
      2 open("proj
      1 fstat(5</s
    501 write(5</s
      2 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
     14 write(5</s
      1 close(5</s
      1 stat("proj
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 stat("proj
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(11</
      1 read(11</s
      1 close(11</
      1 open("proj
      1 lseek(11</
      2 fstat(11</
      1 lseek(11</
      1 read(11</s
      1 lseek(11</
    514 read(11</s
      1 close(11</
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    514 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    514 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    514 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    514 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    514 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    514 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
filename: diffdir/diff.000002.000005_area.fits
      1 unlink("di
      2 open("diff
      1 fstat(5</s
     48 write(5</s
      2 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
     14 write(5</s
      1 close(5</s
filename: projdir/hdu0_2mass-atlas-990214n-j1200256.fits
      1 unlink("pr
      2 open("proj
      1 fstat(5</s
    502 write(5</s
      2 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
     15 write(5</s
      1 close(5</s
      1 stat("proj
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 stat("proj
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(9</s
      1 read(9</sc
      1 close(9</s
      1 open("proj
      1 lseek(9</s
      2 fstat(9</s
      1 lseek(9</s
      1 read(9</sc
      1 lseek(9</s
    516 read(9</sc
      1 close(9</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    516 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    516 read(5</sc
      1 close(5</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("proj
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
    516 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 close(5</s
filename: corrdir/hdu0_2mass-atlas-990214n-j1190021.fits
      1 unlink("co
      2 open("corr
      1 fstat(6</s
    501 write(6</s
      2 lseek(6</s
      1 read(6</sc
      1 lseek(6</s
      1 read(6</sc
      1 lseek(6</s
      1 read(6</sc
     14 write(6</s
      1 close(6</s
      1 open("corr
      1 fstat(11</
      1 read(11</s
      1 close(11</
      1 open("corr
      1 lseek(11</
      2 fstat(11</
      1 lseek(11</
      1 read(11</s
      1 lseek(11</
    514 read(11</s
      1 close(11</
filename: template.hdr
      1 execve("..
      1 open("temp
      1 fstat(3</s
      1 read(3</sc
      1 close(3</s
      1 open("temp
      1 lseek(3</s
      2 fstat(3</s
      1 lseek(3</s
      1 read(3</sc
      1 lseek(3</s
      1 read(3</sc
      1 close(3</s
      1 open("temp
      1 fstat(3</s
      2 read(3</sc
      1 close(3</s
      1 open("temp
      1 fstat(4</s
      2 read(4</sc
      1 close(4</s
      1 open("temp
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(5</s
      2 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(6</s
      2 read(6</sc
      1 close(6</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(5</s
      2 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(6</s
      2 read(6</sc
      1 close(6</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(5</s
      2 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(6</s
      2 read(6</sc
      1 close(6</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(5</s
      2 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(6</s
      2 read(6</sc
      1 close(6</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(7</s
      1 read(7</sc
      1 close(7</s
      1 open("temp
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      1 read(5</sc
      1 close(5</s
      1 open("temp
      1 fstat(5</s
      2 read(5</sc
      1 close(5</s
